username,period,source_year,source_url
_bernie,2000-2004,2001,http://slashdot.org:80/~_bernie/
_Bruce+Perens,2000-2004,2001,http://slashdot.org:80/~_Bruce+Perens/
_bug_,2000-2004,2001,http://slashdot.org:80/~_bug_/
_damnit_,2000-2004,2001,http://slashdot.org:80/~_damnit_/
_Dante_,2000-2004,2001,http://slashdot.org:80/~_Dante_/
_dewman_,2000-2004,2001,http://slashdot.org:80/~_dewman_/
_dim,2000-2004,2001,http://slashdot.org:80/~_dim/
_dl_,2000-2004,2001,http://slashdot.org:80/~_dl_/
_egg,2000-2004,2001,http://slashdot.org:80/~_egg/
_flan,2000-2004,2001,http://slashdot.org:80/~_flan/
_fuzz_,2000-2004,2001,http://slashdot.org:80/~_fuzz_/
_ganja_,2000-2004,2001,http://slashdot.org:80/~_ganja_/
_generica,2000-2004,2001,http://slashdot.org:80/~_generica/
_GNU_,2000-2004,2001,http://slashdot.org:80/~_GNU_/
_Gnubie_,2000-2004,2001,http://slashdot.org:80/~_Gnubie_/
_Gus,2000-2004,2001,http://slashdot.org:80/~_Gus/
_hutch_,2000-2004,2001,http://slashdot.org:80/~_hutch_/
_KhlER3L,2000-2004,2004,http://slashdot.org:80/%7E_KhlER3L
_Lewellyn,2000-2004,2001,http://slashdot.org:80/~_Lewellyn/
_Logic_,2000-2004,2001,http://slashdot.org:80/~_Logic_/pubkey/
_LORAX_,2000-2004,2001,http://slashdot.org:80/~_LORAX_/
_Ludwig,2000-2004,2001,http://slashdot.org:80/~_Ludwig/
_marshall,2000-2004,2001,http://slashdot.org:80/~_marshall/
_martini_,2000-2004,2001,http://slashdot.org:80/~_martini_/
_Mustang,2000-2004,2001,http://slashdot.org:80/~_Mustang/
_Nemmeran_,2000-2004,2001,http://slashdot.org:80/~_Nemmeran_/
_Neurotic,2000-2004,2001,http://slashdot.org:80/~_Neurotic/
_outcat_,2000-2004,2001,http://slashdot.org:80/~_outcat_/
_peter,2000-2004,2001,http://slashdot.org:80/~_peter/
_ph1ux_,2000-2004,2001,http://slashdot.org:80/~_ph1ux_/
_pi-away,2000-2004,2001,http://slashdot.org:80/~_pi-away/
_Quinn,2000-2004,2001,http://slashdot.org:80/~_Quinn/
_Spirit,2000-2004,2001,http://slashdot.org:80/~_Spirit/
_Splat,2000-2004,2001,http://slashdot.org:80/~_Splat/
_Sprocket_,2000-2004,2001,http://slashdot.org:80/~_Sprocket_/
_Stryker,2000-2004,2001,http://slashdot.org:80/~_Stryker/
_Swank,2000-2004,2001,http://slashdot.org:80/~_Swank/
_TheJester_,2000-2004,2001,http://slashdot.org:80/~_TheJester_/
_typo,2000-2004,2001,http://slashdot.org:80/~_typo/
_Upsilon_,2000-2004,2001,http://slashdot.org:80/~_Upsilon_/
_vapor,2000-2004,2001,http://slashdot.org:80/~_vapor/
_wintermute,2000-2004,2001,http://slashdot.org:80/~_wintermute/
_xeno_,2000-2004,2001,http://slashdot.org:80/~_xeno_/
_zruty_,2000-2004,2001,http://slashdot.org:80/~_zruty_/
A+Big+Gnu+Thrush,2000-2004,2001,http://slashdot.org:80/~A+Big+Gnu+Thrush/
A+Bugg,2000-2004,2001,http://slashdot.org:80/~A+Bugg/
A+Commentor,2000-2004,2001,http://slashdot.org:80/~A+Commentor/
A+non-mouse+Cow+Herd,2000-2004,2001,http://slashdot.org:80/~A+non-mouse+Cow+Herd/
A+Rabid+Tibetan+Yak,2000-2004,2001,http://slashdot.org:80/~A+Rabid+Tibetan+Yak/
A+Sadistic+Wolf,2000-2004,2001,http://slashdot.org:80/~A+Sadistic+Wolf/
A.+Lynch,2000-2004,2001,http://slashdot.org:80/~A.+Lynch/
A.+Nutty,2000-2004,2001,http://slashdot.org:80/~A.+Nutty/
a.out,2000-2004,2001,http://slashdot.org:80/~a.out/
A.T.+Hun,2000-2004,2001,http://slashdot.org:80/~A.T.+Hun/
a.tomaka,2000-2004,2001,http://slashdot.org:80/~a.tomaka/
A1kmm,2000-2004,2002,http://slashdot.org:80/~A1kmm/
a20megger,2000-2004,2001,http://slashdot.org:80/~a20megger/
a2800276,2000-2004,2001,http://slashdot.org:80/~a2800276/
a2fan,2000-2004,2001,http://slashdot.org:80/~a2fan/
a42,2000-2004,2001,http://slashdot.org:80/~a42/
a9db0,2000-2004,2001,http://slashdot.org:80/~a9db0/
a_cussword,2000-2004,2001,http://slashdot.org:80/~a_cussword/
A_Known_Coward,2000-2004,2001,http://slashdot.org:80/~A_Known_Coward/
A_Non_Moose,2000-2004,2001,http://slashdot.org:80/~A_Non_Moose/
AA0,2000-2004,2001,http://slashdot.org:80/~AA0/
AAArg,2000-2004,2001,http://slashdot.org:80/~AAArg/
aaarrrgggh,2000-2004,2001,http://slashdot.org:80/~aaarrrgggh/
aabernathy,2000-2004,2001,http://slashdot.org:80/~aabernathy/
aabrown1971,2000-2004,2001,http://slashdot.org:80/~aabrown1971/
aakins,2000-2004,2002,http://slashdot.org:80/~aakins/
aalex675,2000-2004,2004,http://slashdot.org:80/%7Eaalex675
aallan,2000-2004,2001,http://slashdot.org:80/~aallan/
aardvaark,2000-2004,2001,http://slashdot.org:80/~aardvaark/
aardvarkjoe,2000-2004,2001,http://slashdot.org:80/~aardvarkjoe/
aardwolf64,2000-2004,2001,http://slashdot.org:80/~aardwolf64/
aarestad,2000-2004,2001,http://slashdot.org:80/~aarestad/
Aaron+M.+Renn,2000-2004,2001,http://slashdot.org:80/~Aaron+M.+Renn/
Aaron39,2000-2004,2001,http://slashdot.org:80/~Aaron39/
aaronhaley,2000-2004,2001,http://slashdot.org:80/~aaronhaley/
aaronjb,2000-2004,2001,http://slashdot.org:80/~aaronjb/
AaronMB,2000-2004,2001,http://slashdot.org:80/~AaronMB/
AaronStJ,2000-2004,2001,http://slashdot.org:80/~AaronStJ/
aaronwald,2000-2004,2001,http://slashdot.org:80/~aaronwald/
AArthur,2000-2004,2001,http://slashdot.org:80/~AArthur/
aat,2000-2004,2001,http://slashdot.org:80/~aat/
aav,2000-2004,2001,http://slashdot.org:80/~aav/
Aazz,2000-2004,2001,http://slashdot.org:80/~Aazz/
ab315,2000-2004,2001,http://slashdot.org:80/~ab315/
ab762,2000-2004,2001,http://slashdot.org:80/~ab762/
ABadDog,2000-2004,2001,http://slashdot.org:80/~ABadDog/
Abattoir,2000-2004,2001,http://slashdot.org:80/~Abattoir/
abaum,2000-2004,2002,http://slashdot.org:80/~abaum/
abbub,2000-2004,2001,http://slashdot.org:80/~abbub/
AbbyD,2000-2004,2001,http://slashdot.org:80/~AbbyD/
AbbyNormal,2000-2004,2001,http://slashdot.org:80/~AbbyNormal/
Abcd1234,2000-2004,2001,http://slashdot.org:80/~Abcd1234/
abde,2000-2004,2001,http://slashdot.org:80/~abde/
abdel,2000-2004,2001,http://slashdot.org:80/~abdel/
abdera,2000-2004,2001,http://slashdot.org:80/~abdera/
abdousi,2000-2004,2001,http://slashdot.org:80/~abdousi/
abe+ferlman,2000-2004,2001,http://slashdot.org:80/~abe+ferlman/
abelsson,2000-2004,2001,http://slashdot.org:80/~abelsson/
aber,2000-2004,2001,http://slashdot.org:80/~aber/
aberkvam,2000-2004,2004,http://slashdot.org:80/%7Eaberkvam/
abes,2000-2004,2001,http://slashdot.org:80/~abes/
abfackeln,2000-2004,2001,http://slashdot.org:80/~abfackeln/
abhikhurana,2000-2004,2002,http://slashdot.org:80/~abhikhurana/
abhinavnath,2000-2004,2001,http://slashdot.org:80/~abhinavnath/
Abigail,2000-2004,2001,http://slashdot.org:80/~Abigail/
Abigail-II,2000-2004,2001,http://slashdot.org:80/~Abigail-II/
ABIGGUY,2000-2004,2002,http://slashdot.org:80/~ABIGGUY/
abiogenesis,2000-2004,2001,http://slashdot.org:80/~abiogenesis/
abischof,2000-2004,2001,http://slashdot.org:80/~abischof/
Abjuk,2000-2004,2001,http://slashdot.org:80/~Abjuk/
Ablar,2000-2004,2001,http://slashdot.org:80/~Ablar/
Above,2000-2004,2001,http://slashdot.org:80/~Above/
aboyko,2000-2004,2002,http://slashdot.org:80/~aboyko/
abrager,2000-2004,2001,http://slashdot.org:80/~abrager/
abram_fettig,2000-2004,2001,http://slashdot.org:80/~abram_fettig/
Abraxis,2000-2004,2004,http://slashdot.org:80/%7EAbraxis
abreauj,2000-2004,2001,http://slashdot.org:80/~abreauj/
abrink,2000-2004,2001,http://slashdot.org:80/~abrink/
Absimiliard,2000-2004,2001,http://slashdot.org:80/~Absimiliard/
absolut_kurant,2000-2004,2001,http://slashdot.org:80/~absolut_kurant/
absterge,2000-2004,2001,http://slashdot.org:80/~absterge/
Abstinent+Whore,2000-2004,2001,http://slashdot.org:80/~Abstinent+Whore/
Abstrakt,2000-2004,2001,http://slashdot.org:80/~Abstrakt/
abucci,2000-2004,2001,http://slashdot.org:80/~abucci/
abuch,2000-2004,2001,http://slashdot.org:80/~abuch/
abumarie,2000-2004,2001,http://slashdot.org:80/~abumarie/
acaben,2000-2004,2001,http://slashdot.org:80/~acaben/
acacia,2000-2004,2001,http://slashdot.org:80/~acacia/
Acaila,2000-2004,2003,http://slashdot.org:80/%7EAcaila/
acant,2000-2004,2001,http://slashdot.org:80/~acant/
acarey,2000-2004,2001,http://slashdot.org:80/~acarey/
acarlisle,2000-2004,2001,http://slashdot.org:80/~acarlisle/
acaro,2000-2004,2001,http://slashdot.org:80/~acaro/
acb,2000-2004,2001,http://slashdot.org:80/~acb/
Acceleration,2000-2004,2001,http://slashdot.org:80/~Acceleration/
acceleriter,2000-2004,2001,http://slashdot.org:80/~acceleriter/
Accipiter,2000-2004,2001,http://slashdot.org:80/~Accipiter/
Accumulator,2000-2004,2001,http://slashdot.org:80/~Accumulator/
AccUser,2000-2004,2001,http://slashdot.org:80/~AccUser/
Ace+Rimmer,2000-2004,2001,http://slashdot.org:80/~Ace+Rimmer/
ace118,2000-2004,2001,http://slashdot.org:80/~ace118/journal/
Ace905,2000-2004,2001,http://slashdot.org:80/~Ace905/
Ace_,2000-2004,2001,http://slashdot.org:80/~Ace_/
acecccp,2000-2004,2001,http://slashdot.org:80/~acecccp/
Achates,2000-2004,2002,http://slashdot.org:80/~Achates/
Acheron,2000-2004,2001,http://slashdot.org:80/~Acheron/
achurch,2000-2004,2004,http://slashdot.org:80/%7Eachurch/
acidblood,2000-2004,2001,http://slashdot.org:80/~acidblood/
AcidBurn,2000-2004,2001,http://slashdot.org:80/~AcidBurn/
Acidr00t,2000-2004,2001,http://slashdot.org:80/~Acidr00t/
AcidSt0rm,2000-2004,2001,http://slashdot.org:80/~AcidSt0rm/
Aciel,2000-2004,2001,http://slashdot.org:80/~Aciel/
Acinonyx,2000-2004,2002,http://slashdot.org:80/~Acinonyx/
ACK!!,2000-2004,2001,http://slashdot.org:80/~ACK!!/
ackthpt,2000-2004,2001,http://slashdot.org:80/~ackthpt/
aclark,2000-2004,2001,http://slashdot.org:80/~aclark/
aclaudet,2000-2004,2001,http://slashdot.org:80/~aclaudet/
acm,2000-2004,2001,http://slashdot.org:80/~acm/
acolt,2000-2004,2001,http://slashdot.org:80/~acolt/
acomj,2000-2004,2001,http://slashdot.org:80/~acomj/
acordes,2000-2004,2001,http://slashdot.org:80/~acordes/
acoustix,2000-2004,2001,http://slashdot.org:80/~acoustix/
acrhemeied,2000-2004,2001,http://slashdot.org:80/~acrhemeied/
Acronym,2000-2004,2001,http://slashdot.org:80/~Acronym/
acroyear,2000-2004,2001,http://slashdot.org:80/~acroyear/journal/
Acrucis,2000-2004,2001,http://slashdot.org:80/~Acrucis/
acrylic,2000-2004,2001,http://slashdot.org:80/~acrylic/
ActionListener,2000-2004,2001,http://slashdot.org:80/~ActionListener/
active8or,2000-2004,2001,http://slashdot.org:80/~active8or/
ActiveSex,2000-2004,2001,http://slashdot.org:80/~ActiveSex/
ActMatrix,2000-2004,2001,http://slashdot.org:80/~ActMatrix/
actor_au,2000-2004,2002,http://slashdot.org:80/~actor_au/
aculeus,2000-2004,2001,http://slashdot.org:80/~aculeus/
acumen,2000-2004,2001,http://slashdot.org:80/~acumen/
ACupOfCoffee,2000-2004,2001,http://slashdot.org:80/~ACupOfCoffee/
acvh,2000-2004,2001,http://slashdot.org:80/~acvh/
Acy+James+Stapp,2000-2004,2001,http://slashdot.org:80/~Acy+James+Stapp/
adadun,2000-2004,2001,http://slashdot.org:80/~adadun/
adaking,2000-2004,2001,http://slashdot.org:80/~adaking/
adam,2000-2004,2001,http://slashdot.org:80/~adam/
Adam+Bertil,2000-2004,2001,http://slashdot.org:80/~Adam+Bertil/
Adam+Da+Man,2000-2004,2001,http://slashdot.org:80/~Adam+Da+Man/
Adam+Heath,2000-2004,2001,http://slashdot.org:80/~Adam+Heath/
Adam+Knapp,2000-2004,2001,http://slashdot.org:80/~Adam+Knapp/
Adam+Lock,2000-2004,2001,http://slashdot.org:80/~Adam+Lock/
Adam+Rightmann,2000-2004,2002,http://slashdot.org:80/~Adam+Rightmann/
Adam+Schumacher,2000-2004,2001,http://slashdot.org:80/~Adam+Schumacher/
Adam+Selene,2000-2004,2001,http://slashdot.org:80/~Adam+Selene/
Adam+Walker,2000-2004,2001,http://slashdot.org:80/~Adam+Walker/
Adam+Wiggins,2000-2004,2001,http://slashdot.org:80/~Adam+Wiggins/
Adam+X,2000-2004,2001,http://slashdot.org:80/~Adam+X/
adam613,2000-2004,2001,http://slashdot.org:80/~adam613/
Adam9,2000-2004,2001,http://slashdot.org:80/~Adam9/
adamb0mb,2000-2004,2001,http://slashdot.org:80/~adamb0mb/
AdamBa,2000-2004,2001,http://slashdot.org:80/~AdamBa/
Adambomb,2000-2004,2001,http://slashdot.org:80/~Adambomb/
AdamG,2000-2004,2001,http://slashdot.org:80/~AdamG/
AdamHaun,2000-2004,2001,http://slashdot.org:80/~AdamHaun/
adamhupp,2000-2004,2001,http://slashdot.org:80/~adamhupp/
AdamJ,2000-2004,2001,http://slashdot.org:80/~AdamJ/
adamjone,2000-2004,2001,http://slashdot.org:80/~adamjone/
adamk,2000-2004,2001,http://slashdot.org:80/~adamk/
adamooo,2000-2004,2001,http://slashdot.org:80/~adamooo/
adamsc,2000-2004,2001,http://slashdot.org:80/~adamsc/
AdamT,2000-2004,2001,http://slashdot.org:80/~AdamT/
adapt,2000-2004,2001,http://slashdot.org:80/~adapt/
Adar,2000-2004,2001,http://slashdot.org:80/~Adar/
adashiel,2000-2004,2001,http://slashdot.org:80/~adashiel/
adatta,2000-2004,2001,http://slashdot.org:80/~adatta/
adavidw,2000-2004,2001,http://slashdot.org:80/~adavidw/
addaon,2000-2004,2001,http://slashdot.org:80/~addaon/
addbo,2000-2004,2001,http://slashdot.org:80/~addbo/
adder,2000-2004,2001,http://slashdot.org:80/~adder/
addison,2000-2004,2001,http://slashdot.org:80/~addison/
AdeBaumann,2000-2004,2002,http://slashdot.org:80/~AdeBaumann/
ademko,2000-2004,2001,http://slashdot.org:80/~ademko/
ader,2000-2004,2001,http://slashdot.org:80/~ader/
adimarco,2000-2004,2001,http://slashdot.org:80/~adimarco/
adipocere,2000-2004,2001,http://slashdot.org:80/~adipocere/
adjensen,2000-2004,2001,http://slashdot.org:80/~adjensen/
Adler,2000-2004,2001,http://slashdot.org:80/~Adler/
adlr,2000-2004,2001,http://slashdot.org:80/~adlr/
Admiral+Burrito,2000-2004,2001,http://slashdot.org:80/~Admiral+Burrito/
Admiral+Lazzurs,2000-2004,2001,http://slashdot.org:80/~Admiral+Lazzurs/
admiral_nelson,2000-2004,2001,http://slashdot.org:80/~admiral_nelson/
admiralh,2000-2004,2001,http://slashdot.org:80/~admiralh/
AdmrlNxn,2000-2004,2001,http://slashdot.org:80/~AdmrlNxn/
Adnans,2000-2004,2001,http://slashdot.org:80/~Adnans/
adnoid,2000-2004,2001,http://slashdot.org:80/~adnoid/
Adogg,2000-2004,2001,http://slashdot.org:80/~Adogg/
adolf,2000-2004,2001,http://slashdot.org:80/~adolf/
adonnini,2000-2004,2001,http://slashdot.org:80/~adonnini/
adonoman,2000-2004,2003,http://slashdot.org:80/~adonoman
adr,2000-2004,2001,http://slashdot.org:80/~adr/
ADRA,2000-2004,2001,http://slashdot.org:80/~ADRA/
Adrec,2000-2004,2001,http://slashdot.org:80/~Adrec/
adrew,2000-2004,2001,http://slashdot.org:80/~adrew/
Adrian+Lopez,2000-2004,2001,http://slashdot.org:80/~Adrian+Lopez/
adrian_hon,2000-2004,2001,http://slashdot.org:80/~adrian_hon/
AdrianG,2000-2004,2001,http://slashdot.org:80/~AdrianG/
adrianhensler,2000-2004,2001,http://slashdot.org:80/~adrianhensler/
AdrianMessner,2000-2004,2001,http://slashdot.org:80/~AdrianMessner/
adrianzhong,2000-2004,2001,http://slashdot.org:80/~adrianzhong/
adric,2000-2004,2001,http://slashdot.org:80/~adric/
adrien,2000-2004,2001,http://slashdot.org:80/~adrien/
adturner,2000-2004,2001,http://slashdot.org:80/~adturner/
Aduke,2000-2004,2001,http://slashdot.org:80/~Aduke/
adumare,2000-2004,2001,http://slashdot.org:80/~adumare/
AdventureExtreme,2000-2004,2003,http://slashdot.org:80/~AdventureExtreme/
Advisador,2000-2004,2001,http://slashdot.org:80/~Advisador/
adzuki,2000-2004,2001,http://slashdot.org:80/~adzuki/
aechols,2000-2004,2001,http://slashdot.org:80/~aechols/
aed,2000-2004,2001,http://slashdot.org:80/~aed/
aegilops,2000-2004,2001,http://slashdot.org:80/~aegilops/
aegis8,2000-2004,2001,http://slashdot.org:80/~aegis8/
AeiwiMaster,2000-2004,2001,http://slashdot.org:80/~AeiwiMaster/
aenomie,2000-2004,2001,http://slashdot.org:80/~aenomie/
aeo,2000-2004,2001,http://slashdot.org:80/~aeo/
aeonek,2000-2004,2001,http://slashdot.org:80/~aeonek/
aerique,2000-2004,2001,http://slashdot.org:80/~aerique/
Aero,2000-2004,2001,http://slashdot.org:80/~Aero/
aerobee,2000-2004,2001,http://slashdot.org:80/~aerobee/
Aerog,2000-2004,2001,http://slashdot.org:80/~Aerog/
aerojad,2000-2004,2002,http://slashdot.org:80/~aerojad/
Aerolith,2000-2004,2001,http://slashdot.org:80/~Aerolith/
Aerolith_alpha,2000-2004,2001,http://slashdot.org:80/~Aerolith_alpha/
Aetheric,2000-2004,2001,http://slashdot.org:80/~Aetheric/
aetheroar,2000-2004,2001,http://slashdot.org:80/~aetheroar/
aetherspoon,2000-2004,2001,http://slashdot.org:80/~aetherspoon/
